Transaction Date,index yield,Whether stock selection date,Date of selection,Stock Selection Results,Shareholding,buy-in date,position yield,position yield_timing,Strategy Funding Curve,Strategy Funding Curve_timing,index
2011-2-14,0.031458269,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.015548509,0,3.120253168,3.326608785,0.688652384
2011-2-15,-0.000456644,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.004925028,0,3.135620503,3.326608785,0.688337915
2011-2-16,0.009590791,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.033800282,0,3.241605359,3.326608785,0.69493962
2011-2-17,-0.000806519,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.01144119,0,3.278693181,3.326608785,0.694379138
2011-2-18,-0.010483963,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,-0.001487609,0,3.273815768,3.326608785,0.687099293
2011-2-21,0.014331171,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.029154839,0,3.369263341,3.326608785,0.69694623
2011-2-22,-0.028954145,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,-0.03018126,0,3.267574729,3.326608785,0.676766748
2011-2-23,0.003527649,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.014099822,0,3.313646952,3.326608785,0.679154143
2011-2-24,0.00510278,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.002880709,0,3.323192605,3.326608785,0.682619717
2011-2-25,0.002093427,FALSE,2011-1-31,,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.002729161,0,3.332262132,3.326608785,0.684048732
2011-2-28,0.013116005,TRUE,2011-1-31,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,长春一东(sh600148) 凤竹纺织(sh600493) 天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 朗科科技(sz300042) ,2011-2-1,0.012523412,0,3.373993423,3.326608785,0.693020719
2011-3-1,0.004732124,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.004941482,0.004941482,3.390665951,3.343047163,0.696300179
2011-3-2,-0.003560796,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.003117025,-0.003117025,3.38009716,3.332626801,0.693820796
2011-3-3,-0.006653717,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.02073667,-0.02073667,3.3100052,3.263519218,0.689204308
2011-3-4,0.015193747,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.014136958,0.014136958,3.356798606,3.309655454,0.699675905
2011-3-7,0.019518936,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.008417444,0.008417444,3.385054269,3.337514292,0.713332834
2011-3-8,0.000884688,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.004434154,0.004434154,3.400064122,3.352313345,0.713963911
2011-3-9,0.000419481,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.001388116,-0.001388116,3.395344439,3.347659946,0.714263405
2011-3-10,-0.017550901,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.005008914,-0.005008914,3.378337451,3.330891806,0.701727439
2011-3-11,-0.010023596,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.001260236,-0.001260236,3.374079951,3.326694098,0.694693607
2011-3-14,0.004785396,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.022592608,0.022592608,3.450309217,3.401852794,0.698017991
2011-3-15,-0.018069704,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.012644802,-0.012644802,3.40668074,3.358837039,0.685405012
2011-3-16,0.013807913,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.013922533,0.013922533,3.454110365,3.405600558,0.694869025
2011-3-17,-0.01573179,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.019450244,-0.019450244,3.386927075,3.339360796,0.683937491
2011-3-18,0.005814645,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.008781841,0.008781841,3.416670531,3.368686533,0.687914345
2011-3-21,-0.002668168,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.004914407,-0.004914407,3.399879622,3.352131437,0.686078874
2011-3-22,0.004942144,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.012439671,0.012439671,3.442173007,3.39383085,0.689469575
2011-3-23,0.013022191,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.008632865,0.008632865,3.471888823,3.423129334,0.698447979
2011-3-24,-0.004156291,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.009008817,0.009008817,3.503166434,3.45396768,0.695545026
2011-3-25,0.013262143,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,0.002467327,0.002467327,3.511809891,3.462489748,0.704769443
2011-3-28,-0.001186834,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.003462206,-0.003462206,3.499651282,3.450501895,0.703932999
2011-3-29,-0.009904059,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.028638358,-0.028638358,3.399427014,3.351685185,0.696961205
2011-3-30,-0.000583183,FALSE,2011-2-28,,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.004805768,-0.004805768,3.383090158,3.335577765,0.696554749
2011-3-31,-0.010070391,TRUE,2011-2-28,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,天目药业(sh600671) 湖北金环(sz000615) 西北化工(sz000791) 山东威达(sz002026) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 伊立浦(sz002260) 梅泰诺(sz300038) 朗科科技(sz300042) ,2011-3-1,-0.012946051,-0.012946051,3.339292499,3.292395204,0.68954017
2011-4-1,0.015338365,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.020272751,0.020272751,3.406989144,3.359141112,0.700116589
2011-4-6,0.01171499,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.003929306,0.003929306,3.420376248,3.372340206,0.708318448
2011-4-7,0.004031929,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.012405535,0.012405535,3.462807845,3.41417589,0.711174338
2011-4-8,0.008705278,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.007749321,0.007749321,3.489642253,3.440633434,0.717365308
2011-4-11,-0.005943293,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.013694678,-0.013694678,3.441852726,3.393515067,0.713101796
2011-4-12,-0.001997942,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.00591238,0.00591238,3.462202268,3.413578818,0.71167706
2011-4-13,0.013604788,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.007595067,0.007595067,3.488497925,3.439505177,0.721359275
2011-4-14,-0.005477413,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.007296842,-0.007296842,3.463042906,3.41440765,0.717408093
2011-4-15,0.001604265,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.004056615,0.004056615,3.477091136,3.428258586,0.718559006
2011-4-18,0.000148856,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.015520731,0.015520731,3.531058134,3.481467667,0.718665968
2011-4-19,-0.018940657,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.008382793,-0.008382793,3.501458003,3.452283243,0.705053962
2011-4-20,-1.52E-05,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.005002701,-0.005002701,3.483941256,3.435012502,0.705043266
2011-4-21,0.006556909,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.000187057,0.000187057,3.484592953,3.435655047,0.709666171
2011-4-22,-0.005254162,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.011397856,-0.011397856,3.444876063,3.396495944,0.70593747
2011-4-25,-0.015263914,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.019247047,-0.019247047,3.378572372,3.331123427,0.695162101
2011-4-26,-0.005726912,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.013492601,-0.013492601,3.332986644,3.286177909,0.691180969
2011-4-27,-0.006641989,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.015417683,-0.015417683,3.281599711,3.235512659,0.686590153
2011-4-28,-0.01486836,FALSE,2011-3-31,,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,-0.028255361,-0.028255361,3.188876928,3.144092082,0.676381684
2011-4-29,0.009785627,TRUE,2011-3-31,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,福成五丰(sh600965) 深深宝Ａ(sz000019) 西北化工(sz000791) 山东威达(sz002026) 广博股份(sz002103) 湘潭电化(sz002125) 新嘉联(sz002188) 九鼎新材(sz002201) 朗科科技(sz300042) 天龙集团(sz300063) ,2011-4-1,0.007783205,0.007783205,3.21369661,3.168563194,0.683000503
2011-5-3,0.005766243,FALSE,2011-4-29,,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,2011-5-3,0.015727381,0.015727381,3.264239642,3.218396395,0.68693885
2011-5-4,-0.025567324,FALSE,2011-4-29,,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,2011-5-3,-0.022166568,-0.022166568,3.191882652,3.147055593,0.669375662
2011-5-5,-0.000930001,FALSE,2011-4-29,,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,2011-5-3,0.008363088,0.008363088,3.218576648,3.173374696,0.668753142
2011-5-6,-0.001509859,FALSE,2011-4-29,,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,2011-5-3,-0.000351254,-0.000351254,3.217446109,3.172260034,0.667743419
2011-5-9,0.002678285,FALSE,2011-4-29,,洪城股份(sh600566) 同达创业(sh600647) 湘潭电化(sz002125) 蓉胜超微(sz002141) 科冕木业(sz002354) 梅泰诺(sz300038) 朗科科技(sz300042) 双龙股份(sz300108) 先锋新材(sz300163) 科斯伍德(sz300192) ,2011-5-3,0.013103857,0.013103857,3.259607062,3.213828875,0.669531827
